year,pmid,author,coauthor,apid,cpid
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Hilary Jo Bernstein,1961,1850
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Eric D. Bolin,1961,1869
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Charles F. Bratton,1961,1892
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Julie  Chao,1961,1955
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,C. Lindsay L Devane,1961,2061
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,David N. Lewin,1961,2542
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Harold D. May,1961,2615
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,John W. Mcgillicuddy,1961,2636
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Henry B. Othersen,1961,2783
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Adrian  Reuben,1961,2881
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Michael G. Schmidt,1961,2971
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Rick G Schnellmann,1961,2973
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Demetri D. Spyropoulos,1961,3079
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,William David Stoll,1961,3103
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Abby Jo Swanson Kazley,1961,3126
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Ira R. Willner,1961,3279
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Hongjun  Wang,1961,3444
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Venkat Krishnan Ramshesh,1961,3530
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,William R. Hand,1961,3567
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Sachin Kantilal Patel,1961,3599
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,David J. Taber,1961,3643
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Titte Rajagopal Srinivas,1961,3764
2009-07-01T00:00:00,19656140,Kenneth D. Chavin,Satish N. Nadig,1961,3910
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,John A. Bosso,2945,1878
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Joseph R. Cantey,2945,1931
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,L. W. Preston Church,2945,1976
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Deborah Julia Dewaay,2945,2062
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Gweneth B. Lazenby,2945,2521
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Camelia  Marculescu,2945,2599
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Michael G. Schmidt,2945,2971
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,David E. Soper,2945,3068
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Lisa L. Steed,2945,3087
2009-07-01T00:00:00,19659138,Cassandra D. Salgado,Andrew E. Morgan,2945,4192
2009-07-01T00:00:00,19670354,Patrick J. Cawley,Robert Neal Axon,1945,1796
2009-07-01T00:00:00,19670354,Patrick J. Cawley,Barton L. Sachs,1945,1860
2009-07-01T00:00:00,19670354,Patrick J. Cawley,Pamela J. Pride,1945,2834
2009-07-01T00:00:00,19670354,Patrick J. Cawley,Danielle B. Scheurer,1945,2968
2009-07-01T00:00:00,19670354,Patrick J. Cawley,Thomas Whitley Uhde,1945,3188
2009-07-01T00:00:00,19670354,Kathie L. Hermayer,Patrick J. Cawley,2298,1945
2009-07-01T00:00:00,19670354,Kathie L. Hermayer,Nancy Judson Finch,2298,2155
2009-07-01T00:00:00,19670354,Kathie L. Hermayer,Carolyn M. Jenkins,2298,2380
2009-07-01T00:00:00,19670354,Kathie L. Hermayer,Soon Ho  Kwon,2298,2492
2009-07-01T00:00:00,19670354,Kathie L. Hermayer,Deirdre Kuhl Luttrell,2298,2569
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Carl  Atkinson,2970,1792
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,John E. Baatz,2970,1797
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Charles M. Bowman,2970,1881
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Christopher M. Discolo,2970,1992
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Patrick A. Flume,2970,2161
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Lucinda A Halstead,2970,2250
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Mark J. Hoy,2970,2333
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Isabel  Virella-lowell,2970,2566
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Ted A. Meyer,2970,2655
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Shaun A. Nguyen,2970,2747
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Sunil J. Patel,2970,2798
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,William A. Vandergrift,2970,3202
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,David R. White,2970,3268
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Kusumam  Joseph,2970,3460
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Jennifer Konopa Mulligan,2970,3470
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Zachary Michael Soler,2970,3577
2009-07-01T00:00:00,19671261,Rodney J. Schlosser,Danforth A. Newton,2970,4110
2009-07-01T00:00:00,19681288,Feng  Luo,Pradip K. Srimani,4646,4701
2009-07-01T00:00:00,19681288,Feng  Luo,Melissa Crawley Smith,4646,4740
2009-07-01T00:00:00,19681288,Feng  Luo,Xiaoqian  Sun,4646,4783
2009-07-01T00:00:00,19691257,David E. Soper,Eugene Y. Chang,3068,1954
2009-07-01T00:00:00,19691257,David E. Soper,Frederick Stelling Nolte,3068,2176
2009-07-01T00:00:00,19691257,David E. Soper,John Michael Kilby,3068,2392
2009-07-01T00:00:00,19691257,David E. Soper,Matthew F. Kohler,3068,2467
2009-07-01T00:00:00,19691257,David E. Soper,Gweneth B. Lazenby,3068,2521
2009-07-01T00:00:00,19691257,David E. Soper,Ashlyn Holstein Savage,3068,2957
2009-07-01T00:00:00,19691257,David E. Soper,Scott A. Sullivan,3068,3118
2009-07-01T00:00:00,19691257,David E. Soper,Whitney Spannuth Graybill,3068,3248
2009-07-01T00:00:00,20161065,Mark S. George,James H. Abernathy,2195,1728
2009-07-01T00:00:00,20161065,Mark S. George,Berry S. Anderson,2195,1763
2009-07-01T00:00:00,20161065,Mark S. George,Jeffrey J. Borckardt,2195,1876
2009-07-01T00:00:00,20161065,Mark S. George,Colleen Ann Hanlon,2195,1925
2009-07-01T00:00:00,20161065,Mark S. George,Harry A. Demos,2195,2056
2009-07-01T00:00:00,20161065,Mark S. George,Edward Mark Kantor,2195,2125
2009-07-01T00:00:00,20161065,Mark S. George,Mark B Hamner,2195,2257
2009-07-01T00:00:00,20161065,Mark S. George,Karen J. Hartwell,2195,2277
2009-07-01T00:00:00,20161065,Mark S. George,Vanessa K. Hinson,2195,2309
2009-07-01T00:00:00,20161065,Mark S. George,Xingbao  Li,2195,2554
2009-07-01T00:00:00,20161065,Mark S. George,Patrick Mahlen O'neil,2195,2778
2009-07-01T00:00:00,20161065,Mark S. George,Christopher G. Pelic,2195,2805
2009-07-01T00:00:00,20161065,Mark S. George,Scott T. Reeves,2195,2872
2009-07-01T00:00:00,20161065,Mark S. George,Donna Rae Roberts,2195,2901
2009-07-01T00:00:00,20161065,Mark S. George,Ryan J. Gunselman,2195,2931
2009-07-01T00:00:00,20161065,Mark S. George,Edward Baron Short,2195,3021
2009-07-01T00:00:00,20161065,Mark S. George,Arthur R. Smith,2195,3048
2009-07-01T00:00:00,20161065,Mark S. George,Kenneth M. Spicer,2195,3074
2009-07-01T00:00:00,20161065,Mark S. George,Kelly Stephenson Barth,2195,3089
2009-07-01T00:00:00,20161065,Mark S. George,Istvan  Takacs,2195,3133
2009-07-01T00:00:00,20161065,Mark S. George,Thomas I. Epperson,2195,3159
2009-07-01T00:00:00,20161065,Mark S. George,Truman Roscoe Brown,2195,3176
2009-07-01T00:00:00,20161065,Mark S. George,James J. Prisciandaro,2195,3676
2009-07-01T00:00:00,20161065,Mark S. George,Sarah Louise Logan,2195,4362
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Alice M. Boylan,3030,1883
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Dee Walker Ford,3030,2165
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Leonie L Gordon,3030,2214
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Brenda J. Hoffman,3030,2317
2009-07-01T00:00:00,23168559,Gerard A Silvestri,John T. Huggins,3030,2339
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Walter J. Jones,3030,2401
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Nicholas Corey Koch,3030,2465
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Lawrence C. Mohr,3030,2689
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Paul J. Nietert,3030,2751
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Nicholas J. Pastis,3030,2754
2009-07-01T00:00:00,23168559,Gerard A Silvestri,James G. Ravenel,3030,2857
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Carol A. Sherman,3030,3016
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Gavin Yong Wang,3030,3241
2009-07-01T00:00:00,23168559,Gerard A Silvestri,James S. Zoller,3030,3328
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Kenneth Michael Cummings,3030,3469
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Nichole Tripician Tanner,3030,3562
2009-07-01T00:00:00,23168559,Gerard A Silvestri,Luca  Paoletti,3030,3727
2009-07-01T00:00:00,23168559,Nichole Tripician Tanner,Alice M. Boylan,3562,1883
2009-07-01T00:00:00,23168559,Nichole Tripician Tanner,Nicholas J. Pastis,3562,2754
2009-07-01T00:00:00,23168559,Nichole Tripician Tanner,Carol A. Sherman,3562,3016
2009-07-01T00:00:00,23168559,Nichole Tripician Tanner,Gerard A Silvestri,3562,3030
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Terrence A. Day,1970,2048
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Gunhild  Sommer,1970,2238
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Tariq  Javed,1970,2365
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Joe William Krayer,1970,2478
2009-07-02T00:00:00,19576839,Angela Caroline Chi,David T. Kurtz,1970,2491
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Paul R. Lambert,1970,2504
2009-07-02T00:00:00,19576839,Angela Caroline Chi,John  Lazarchick,1970,2520
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Brad W. Neville,1970,2744
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Michele C. Ravenel,1970,2858
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Mary S. Richardson,1970,2886
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Tilman Max Friedrich Heise,1970,3160
2009-07-02T00:00:00,19576839,Angela Caroline Chi,Julie Camille Robinson,1970,4202
2009-07-02T00:00:00,19576839,Joe William Krayer,Keith Lough Kirkwood,2478,2457
2009-07-02T00:00:00,19576839,Joe William Krayer,David T. Kurtz,2478,2491
2009-07-02T00:00:00,19576839,David T. Kurtz,Angela Caroline Chi,2491,1970
2009-07-02T00:00:00,19576839,David T. Kurtz,John  Hildebrandt,2491,2305
2009-07-02T00:00:00,19576839,David T. Kurtz,Joe William Krayer,2491,2478
2009-07-02T00:00:00,19576839,David T. Kurtz,Steven A. Rosenzweig,2491,2915
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Mirko  Hennig,4351,2294
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,David T. Kurtz,4351,2491
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Deirdre Kuhl Luttrell,4351,2569
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Louis M Luttrell,4351,2570
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Jennifer Young Pierce,4351,3312
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Christopher Charles Lindsey,4351,3382
2009-07-02T00:00:00,19576839,Kathryn M. Appleton,Stuart Roy Parnham,4351,4143
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Perry V. Halushka,2706,2251
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Meenal  Mehrotra,2706,2649
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Andrew J. Savage,2706,2958
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Demetri D. Spyropoulos,2706,3079
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,David P. Turner,2706,3184
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Dennis K. Watson,2706,3249
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Xian-kui  Zhang,2706,3321
2009-07-02T00:00:00,19576951,Omar Mohamed Moussa,Philip Michael Sobolesky,2706,4376
2009-07-02T00:00:00,19576951,Bradley A. Schulte,Debra J. Hazen-martin,2980,2287
2009-07-02T00:00:00,19576951,Bradley A. Schulte,Hainan  Lang,2980,2507
2009-07-02T00:00:00,19576951,Bradley A. Schulte,Richard A. Schmiedt,2980,2972
2009-07-02T00:00:00,19576951,Bradley A. Schulte,Gavin Yong Wang,2980,3241
2009-07-02T00:00:00,19576951,Bradley A. Schulte,Yazhi  Xing,2980,4167
2009-07-02T00:00:00,19576951,Dennis K. Watson,Alice M. Boylan,3249,1883
2009-07-02T00:00:00,19576951,Dennis K. Watson,David J. Cole,3249,1999
2009-07-02T00:00:00,19576951,Dennis K. Watson,Ernest R. Camp,3249,2130
2009-07-02T00:00:00,19576951,Dennis K. Watson,Victoria Jane Findlay,3249,2156
2009-07-02T00:00:00,19576951,Dennis K. Watson,Faye Naomi Hant,3249,2262
2009-07-02T00:00:00,19576951,Dennis K. Watson,Keith Lough Kirkwood,3249,2457
2009-07-02T00:00:00,19576951,Dennis K. Watson,Margaret  Markiewicz,3249,2600
2009-07-02T00:00:00,19576951,Dennis K. Watson,Meenal  Mehrotra,3249,2649
2009-07-02T00:00:00,19576951,Dennis K. Watson,Omar Mohamed Moussa,3249,2706
2009-07-02T00:00:00,19576951,Dennis K. Watson,Robin C. Muise-helmericks,3249,2730
2009-07-02T00:00:00,19576951,Dennis K. Watson,Demetri D. Spyropoulos,3249,3079
2009-07-02T00:00:00,19576951,Dennis K. Watson,David P. Turner,3249,3184
2009-07-02T00:00:00,19576951,Dennis K. Watson,Xian-kui  Zhang,3249,3321
2009-07-02T00:00:00,19576951,Dennis K. Watson,Robert Craig Wilson,3249,3732
2009-07-02T00:00:00,19576951,Dennis K. Watson,Melissa Nicole Scheiber,3249,4099
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Amy Dodd Bradshaw,1807,1888
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Lauren Ashley Cowart,1807,2012
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Steven W Kubalak,1807,2487
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Dhandapani  Kuppuswamy,1807,2489
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Paul J. Mcdermott,1807,2629
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Terrence X. O'brien,1807,2769
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Michael R. Zile,1807,3327
2009-07-03T00:00:00,19577572,Catalin F. Baicu,Harinath  Kasiganesan,1807,3436
2009-07-03T00:00:00,19577572,Amy Dodd Bradshaw,Catalin F. Baicu,1888,1807
2009-07-03T00:00:00,19577572,Amy Dodd Bradshaw,Sundaravadivel  Balasubramanian,1888,3114
2009-07-03T00:00:00,19577572,Amy Dodd Bradshaw,Thomas Keith Borg,1888,3162
2009-07-03T00:00:00,19577572,Amy Dodd Bradshaw,Michael R. Zile,1888,3327
2009-07-03T00:00:00,19577572,Amy Dodd Bradshaw,Harinath  Kasiganesan,1888,3436
2009-07-03T00:00:00,21994103,Marc Ivor Chimowitz,Christine A. Holmstedt,2663,1924
2009-07-03T00:00:00,21994103,Marc Ivor Chimowitz,Maria Gisele Matheus,2663,2659
2009-07-03T00:00:00,21994103,Marc Ivor Chimowitz,Tanya Nadine Turan,2663,3136
2009-07-03T00:00:00,21994103,Marc Ivor Chimowitz,Bruce I. Ovbiagele,2663,3620
2009-07-06T00:00:00,19581931,Philip Henry Howe,Harry Adolph Drabkin,3522,2243
2009-07-06T00:00:00,19581931,Philip Henry Howe,Patrick  Nasarre,3522,2793
2009-07-06T00:00:00,19581931,Philip Henry Howe,Robert M. Gemmill,3522,2906
2009-07-06T00:00:00,19581931,Philip Henry Howe,Yong  Jiang,3522,3778
2009-07-06T00:00:00,19581931,Philip Henry Howe,Breege Veronica Howley,3522,4031
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,James H. Abernathy,1876,1728
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Berry S. Anderson,1876,1763
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Thomas Karl Byrne,1876,1920
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Colleen Ann Hanlon,1876,1925
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Sallie  Campbell,1876,1930
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Patrick J. Cawley,1876,1945
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Harry A. Demos,1876,2056
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Shannon Jordan Drayton,1876,2091
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Mark S. George,1876,2195
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Anouk L. Grubaugh,1876,2231
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Mcleod Frampton Gwynette,1876,2241
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Joan  Herbert,1876,2296
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Katherine A. Morgan,1876,2698
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Patrick Mahlen O'neil,1876,2778
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Stefanie M. Owczarski,1876,2786
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Christopher G. Pelic,1876,2805
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Scott T. Reeves,1876,2872
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Donna Rae Roberts,1876,2901
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Ryan J. Gunselman,1876,2931
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Mary Lou Shoemaker,1876,3019
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Edward Baron Short,1876,3021
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Arthur R. Smith,1876,3048
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Kelly Stephenson Barth,1876,3089
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Istvan  Takacs,1876,3133
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Thomas I. Epperson,1876,3159
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Truman Roscoe Brown,1876,3176
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Thomas Whitley Uhde,1876,3188
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Eva R. Serber,1876,3548
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Sarah Kathryn Galloway,1876,3553
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Wendy E. Balliet,1876,3566
2009-07-06T00:00:00,19594842,Jeffrey J. Borckardt,Janice M. Hazy,1876,3661
2009-07-06T00:00:00,19594842,Mark S. George,James H. Abernathy,2195,1728
2009-07-06T00:00:00,19594842,Mark S. George,Berry S. Anderson,2195,1763
2009-07-06T00:00:00,19594842,Mark S. George,Jeffrey J. Borckardt,2195,1876
2009-07-06T00:00:00,19594842,Mark S. George,Colleen Ann Hanlon,2195,1925
2009-07-06T00:00:00,19594842,Mark S. George,Harry A. Demos,2195,2056
2009-07-06T00:00:00,19594842,Mark S. George,Edward Mark Kantor,2195,2125
2009-07-06T00:00:00,19594842,Mark S. George,Mark B Hamner,2195,2257
2009-07-06T00:00:00,19594842,Mark S. George,Karen J. Hartwell,2195,2277
2009-07-06T00:00:00,19594842,Mark S. George,Vanessa K. Hinson,2195,2309
2009-07-06T00:00:00,19594842,Mark S. George,Xingbao  Li,2195,2554
2009-07-06T00:00:00,19594842,Mark S. George,Patrick Mahlen O'neil,2195,2778
2009-07-06T00:00:00,19594842,Mark S. George,Christopher G. Pelic,2195,2805
2009-07-06T00:00:00,19594842,Mark S. George,Scott T. Reeves,2195,2872
2009-07-06T00:00:00,19594842,Mark S. George,Donna Rae Roberts,2195,2901
2009-07-06T00:00:00,19594842,Mark S. George,Ryan J. Gunselman,2195,2931
2009-07-06T00:00:00,19594842,Mark S. George,Edward Baron Short,2195,3021
2009-07-06T00:00:00,19594842,Mark S. George,Arthur R. Smith,2195,3048
2009-07-06T00:00:00,19594842,Mark S. George,Kenneth M. Spicer,2195,3074
2009-07-06T00:00:00,19594842,Mark S. George,Kelly Stephenson Barth,2195,3089
2009-07-06T00:00:00,19594842,Mark S. George,Istvan  Takacs,2195,3133
2009-07-06T00:00:00,19594842,Mark S. George,Thomas I. Epperson,2195,3159
2009-07-06T00:00:00,19594842,Mark S. George,Truman Roscoe Brown,2195,3176
2009-07-06T00:00:00,19594842,Mark S. George,James J. Prisciandaro,2195,3676
2009-07-06T00:00:00,19594842,Mark S. George,Sarah Louise Logan,2195,4362
2009-07-06T00:00:00,19594842,Scott T. Reeves,James H. Abernathy,2872,1728
2009-07-06T00:00:00,19594842,Scott T. Reeves,Alan C. Finley,2872,1732
2009-07-06T00:00:00,19594842,Scott T. Reeves,Calvert C. Alpert,2872,1758
2009-07-06T00:00:00,19594842,Scott T. Reeves,Jeffrey J. Borckardt,2872,1876
2009-07-06T00:00:00,19594842,Scott T. Reeves,Carlee A. Clark,2872,1922
2009-07-06T00:00:00,19594842,Scott T. Reeves,Catherine Dawson Tobin,2872,2047
2009-07-06T00:00:00,19594842,Scott T. Reeves,Harry A. Demos,2872,2056
2009-07-06T00:00:00,19594842,Scott T. Reeves,Mark S. George,2872,2195
2009-07-06T00:00:00,19594842,Scott T. Reeves,Joseph Richard Whiteley,2872,2406
2009-07-06T00:00:00,19594842,Scott T. Reeves,Edward D. Norcross,2872,2758
2009-07-06T00:00:00,19594842,Scott T. Reeves,Ryan J. Gunselman,2872,2931
2009-07-06T00:00:00,19594842,Scott T. Reeves,John J. Schaefer,2872,2964
2009-07-06T00:00:00,19594842,Scott T. Reeves,Edward Baron Short,2872,3021
2009-07-06T00:00:00,19594842,Scott T. Reeves,Arthur R. Smith,2872,3048
2009-07-06T00:00:00,19594842,Scott T. Reeves,Istvan  Takacs,2872,3133
2009-07-06T00:00:00,19594842,Scott T. Reeves,Thomas I. Epperson,2872,3159
2009-07-06T00:00:00,19594842,Scott T. Reeves,Ebony Jade Hilton,2872,3664
2009-07-06T00:00:00,19594842,Scott T. Reeves,Michel J Sabbagh,2872,3739
2009-07-06T00:00:00,19594842,Scott T. Reeves,Joel S Greenstein,2872,4572
2009-07-07T00:00:00,19505151,Daniella  Ishimaru,Mirko  Hennig,3448,2294
2009-07-08T00:00:00,19591850,Rachel Joann Smith,Peter W. Kalivas,4008,2413
2009-07-08T00:00:00,19591850,Rachel Joann Smith,Stephen V. Mahler,4008,4148
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Ronald E. Acierno,2926,1733
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Daniel Frank Gros,2926,2034
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Carla K. Danielson,2926,2037
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Rochelle F. Hanson,2926,2261
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Dean G. Kilpatrick,2926,2443
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Kristyn  Zajac,2926,2486
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Michael R. Mccart,2926,2622
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Jenna L. Mccauley,2926,2623
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Heidi S Resnick,2926,2879
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Benjamin E. Saunders,2926,2955
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Daniel W. Smith,2926,3051
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Sachin Kantilal Patel,2926,3599
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Cristina M. Lopez,2926,3630
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Tatiana M. Davidson,2926,3763
2009-07-08T00:00:00,19602126,Kenneth J. Ruggiero,Zachary W. Adams,2926,4300
2009-07-09T00:00:00,19545855,Mark S. George,James H. Abernathy,2195,1728
2009-07-09T00:00:00,19545855,Mark S. George,Berry S. Anderson,2195,1763
2009-07-09T00:00:00,19545855,Mark S. George,Jeffrey J. Borckardt,2195,1876
2009-07-09T00:00:00,19545855,Mark S. George,Colleen Ann Hanlon,2195,1925
2009-07-09T00:00:00,19545855,Mark S. George,Harry A. Demos,2195,2056
2009-07-09T00:00:00,19545855,Mark S. George,Edward Mark Kantor,2195,2125
2009-07-09T00:00:00,19545855,Mark S. George,Mark B Hamner,2195,2257
2009-07-09T00:00:00,19545855,Mark S. George,Karen J. Hartwell,2195,2277
2009-07-09T00:00:00,19545855,Mark S. George,Vanessa K. Hinson,2195,2309
2009-07-09T00:00:00,19545855,Mark S. George,Xingbao  Li,2195,2554
2009-07-09T00:00:00,19545855,Mark S. George,Patrick Mahlen O'neil,2195,2778
2009-07-09T00:00:00,19545855,Mark S. George,Christopher G. Pelic,2195,2805
2009-07-09T00:00:00,19545855,Mark S. George,Scott T. Reeves,2195,2872
2009-07-09T00:00:00,19545855,Mark S. George,Donna Rae Roberts,2195,2901
2009-07-09T00:00:00,19545855,Mark S. George,Ryan J. Gunselman,2195,2931
2009-07-09T00:00:00,19545855,Mark S. George,Edward Baron Short,2195,3021
2009-07-09T00:00:00,19545855,Mark S. George,Arthur R. Smith,2195,3048
2009-07-09T00:00:00,19545855,Mark S. George,Kenneth M. Spicer,2195,3074
2009-07-09T00:00:00,19545855,Mark S. George,Kelly Stephenson Barth,2195,3089
2009-07-09T00:00:00,19545855,Mark S. George,Istvan  Takacs,2195,3133
2009-07-09T00:00:00,19545855,Mark S. George,Thomas I. Epperson,2195,3159
2009-07-09T00:00:00,19545855,Mark S. George,Truman Roscoe Brown,2195,3176
2009-07-09T00:00:00,19545855,Mark S. George,James J. Prisciandaro,2195,3676
2009-07-09T00:00:00,19545855,Mark S. George,Sarah Louise Logan,2195,4362
2009-07-09T00:00:00,19590054,Andreana Miquela Benitez,David Louis Bachman,3610,1800
2009-07-09T00:00:00,19590054,Andreana Miquela Benitez,Joseph A. Helpern,3610,3330
2009-07-09T00:00:00,19590054,Andreana Miquela Benitez,Jens H. Jensen,3610,3457
2009-07-09T00:00:00,19590054,Andreana Miquela Benitez,Chuyu  Lee,3610,4037
2009-07-09T00:00:00,19592083,Stephen H. Foulger,Deep Raj Sharma,4536,4320
2009-07-09T00:00:00,19592083,Stephen H. Foulger,Igor A. Luzinov,4536,4647
