year,pmid,author,coauthor,apid,cpid
2010-11-12T00:00:00,21131171,Carla K. Danielson,Tatiana M. Davidson,2037,3763
2010-11-12T00:00:00,21131171,Carla K. Danielson,Zachary W. Adams,2037,4300
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Ronald E. Acierno,2443,1733
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Connie Lee Best,2443,1851
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Constance  Guille,2443,1996
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Carla K. Danielson,2443,2037
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Michael Andrew De Arellano,2443,2050
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Rochelle F. Hanson,2443,2261
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Kristyn  Zajac,2443,2486
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Michael R. Mccart,2443,2622
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Jenna L. Mccauley,2443,2623
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Heidi S Resnick,2443,2879
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Alyssa A. Rheingold,2443,2885
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Kenneth J. Ruggiero,2443,2926
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Benjamin E. Saunders,2443,2955
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Daniel W. Smith,2443,3051
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Wendy Anne Muzzy,2443,3766
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Melissa E. Milanak,2443,4289
2010-11-12T00:00:00,21131171,Dean G. Kilpatrick,Zachary W. Adams,2443,4300
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Connie Lee Best,2955,1851
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Carla K. Danielson,2955,2037
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Rochelle F. Hanson,2955,2261
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Dean G. Kilpatrick,2955,2443
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Kristyn  Zajac,2955,2486
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Heidi S Resnick,2955,2879
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Alyssa A. Rheingold,2955,2885
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Daniel W. Smith,2955,3051
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Cynthia Cupit Swenson,2955,3127
2010-11-12T00:00:00,21131171,Benjamin E. Saunders,Zachary W. Adams,2955,4300
2010-11-13T00:00:00,21075457,Narendra L. Banik,Craig C. Beeson,1821,1838
2010-11-13T00:00:00,21075457,Narendra L. Banik,Arabinda  Das,1821,2040
2010-11-13T00:00:00,21075457,Narendra L. Banik,Azizul  Haque,1821,2263
2010-11-13T00:00:00,21075457,Narendra L. Banik,Sunil J. Patel,1821,2798
2010-11-13T00:00:00,21075457,Narendra L. Banik,Supriti  Samanta Ray,1821,2947
2010-11-13T00:00:00,21075457,Narendra L. Banik,William A. Vandergrift,1821,3202
2010-11-13T00:00:00,21075457,Narendra L. Banik,Abhay K. Varma,1821,3208
2010-11-13T00:00:00,21075457,Narendra L. Banik,Alexey Alexandrovich Vertegel,1821,4766
2010-11-13T00:00:00,21075457,Azizul  Haque,Narendra L. Banik,2263,1821
2010-11-13T00:00:00,21075457,Azizul  Haque,Jennifer R. Bethard,2263,1852
2010-11-13T00:00:00,21075457,Azizul  Haque,Arabinda  Das,2263,2040
2010-11-13T00:00:00,21075457,Azizul  Haque,Sakamuri V. Reddy,2263,2865
2010-11-13T00:00:00,21075457,Azizul  Haque,Yuvaraj  Sambandam,2263,4172
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Peter B. Cotton,2792,2009
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Valerie Lynne Durkalski-mauldin,2792,2099
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Jordan J. Elm,2792,2122
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Robert Geoffrey Gellin,2792,2194
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Barry L. Hainer,2792,2247
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Robert F. Woolson,2792,3292
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Sharon Dziuba Yeatts,2792,3306
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Wenle  Zhao,2792,3322
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Holly Judith Tillman,2792,3441
2010-11-13T00:00:00,21078415,Yuko Y. Palesch,Lynn  Patterson,2792,4117
2010-11-13T00:00:00,21078415,Wenle  Zhao,Jordan J. Elm,3322,2122
2010-11-13T00:00:00,21078415,Wenle  Zhao,Vanessa K. Hinson,3322,2309
2010-11-13T00:00:00,21078415,Wenle  Zhao,Yuko Y. Palesch,3322,2792
2010-11-13T00:00:00,21078415,Wenle  Zhao,Lynn  Patterson,3322,4117
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,Megan K. Baker,1920,1813
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,William F. Conway,1920,2004
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,Katherine A. Morgan,1920,2698
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,Edward D. Norcross,1920,2758
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,Arthur R. Smith,1920,3048
2010-11-13T00:00:00,21255735,Thomas Karl Byrne,Mark Alan Lockett,1920,3484
2010-11-15T00:00:00,20810133,Bruce I. Ovbiagele,Marc Ivor Chimowitz,3620,2663
2010-11-15T00:00:00,20810133,Bruce I. Ovbiagele,Robert Joseph Adams,3620,2894
2010-11-15T00:00:00,20810133,Bruce I. Ovbiagele,Steven A. Kautz,3620,3099
2010-11-15T00:00:00,20810133,Bruce I. Ovbiagele,Wu Wei  Feng,3620,3426
2010-11-15T00:00:00,20810133,Bruce I. Ovbiagele,Andrea D. Boan,3620,4002
2010-11-15T00:00:00,21078782,Kelly A. Holes-lewis,Patrick Mahlen O'neil,2412,2778
2010-11-15T00:00:00,21098426,Michael R. Gold,Salvatore  Chiaramida,2209,1971
2010-11-15T00:00:00,21098426,Michael R. Gold,Frank A. Cuoco,2209,2030
2010-11-15T00:00:00,21098426,Michael R. Gold,Valerian  Fernandes,2209,2151
2010-11-15T00:00:00,21098426,Michael R. Gold,Nancy Judson Finch,2209,2155
2010-11-15T00:00:00,21098426,Michael R. Gold,David  Gregg,2209,2226
2010-11-15T00:00:00,21098426,Michael R. Gold,Robert B. Leman,2209,2534
2010-11-15T00:00:00,21098426,Michael R. Gold,Rupak D. Mukherjee,2209,2720
2010-11-15T00:00:00,21098426,Michael R. Gold,Christopher D. Nielsen,2209,2750
2010-11-15T00:00:00,21098426,Michael R. Gold,John L. Sturdivant,2209,3112
2010-11-15T00:00:00,21098426,Michael R. Gold,Marian H. Taylor,2209,3140
2010-11-15T00:00:00,21098426,Michael R. Gold,John Marcus Wharton,2209,3264
2010-11-15T00:00:00,21098426,Michael R. Gold,Dannah W. Wray,2209,3295
2010-11-15T00:00:00,21098426,Michael R. Gold,Eva R. Serber,2209,3548
2010-11-15T00:00:00,21098426,Michael R. Gold,Anil B. Rajendra,2209,3796
2010-11-15T00:00:00,21098426,Francis G. Spinale,James H. Abernathy,3075,1728
2010-11-15T00:00:00,21098426,Francis G. Spinale,Calvert C. Alpert,3075,1758
2010-11-15T00:00:00,21098426,Francis G. Spinale,Catalin F. Baicu,3075,1807
2010-11-15T00:00:00,21098426,Francis G. Spinale,Scott M. Bradley,3075,1887
2010-11-15T00:00:00,21098426,Francis G. Spinale,Amy Dodd Bradshaw,3075,1888
2010-11-15T00:00:00,21098426,Francis G. Spinale,Chadrick E. Denlinger,3075,1963
2010-11-15T00:00:00,21098426,Francis G. Spinale,Fred A. Crawford,3075,2018
2010-11-15T00:00:00,21098426,Francis G. Spinale,Arthur Jackson Crumbley,3075,2023
2010-11-15T00:00:00,21098426,Francis G. Spinale,Geoffrey A. Forbus,3075,2164
2010-11-15T00:00:00,21098426,Francis G. Spinale,Eric M. Graham,3075,2219
2010-11-15T00:00:00,21098426,Francis G. Spinale,Latha  Hebbar,3075,2290
2010-11-15T00:00:00,21098426,Francis G. Spinale,John S. Ikonomidis,3075,2349
2010-11-15T00:00:00,21098426,Francis G. Spinale,Jerry Ewing Squires,3075,2383
2010-11-15T00:00:00,21098426,Francis G. Spinale,Jeffrey A. Jones,3075,2400
2010-11-15T00:00:00,21098426,Francis G. Spinale,John M. Kratz,3075,2475
2010-11-15T00:00:00,21098426,Francis G. Spinale,Paul J. Mcdermott,3075,2629
2010-11-15T00:00:00,21098426,Francis G. Spinale,Rupak D. Mukherjee,3075,2720
2010-11-15T00:00:00,21098426,Francis G. Spinale,Scott T. Reeves,3075,2872
2010-11-15T00:00:00,21098426,Francis G. Spinale,Marvin Michael Swindle,3075,3129
2010-11-15T00:00:00,21098426,Francis G. Spinale,John M. Toole,3075,3169
2010-11-15T00:00:00,21098426,Francis G. Spinale,Robert D. Warters,3075,3246
2010-11-15T00:00:00,21098426,Francis G. Spinale,Michael R. Zile,3075,3327
2010-11-15T00:00:00,21098426,Francis G. Spinale,Robert E. Stroud,3075,3558
2010-11-15T00:00:00,21098426,Francis G. Spinale,Ebony Jade Hilton,3075,3664
2010-11-15T00:00:00,21098426,Francis G. Spinale,Michel J Sabbagh,3075,3739
2010-11-15T00:00:00,21098426,Francis G. Spinale,Laura Simmons Spruill,3075,3753
2010-11-15T00:00:00,21098426,Francis G. Spinale,Jean M. Ruddy,3075,4259
2010-11-15T00:00:00,21098426,Francis G. Spinale,Kimberly Elaine Mchugh,3075,3959
2010-11-16T00:00:00,21080052,John E. Vena,Joan Marie Culley,3975,4419
2010-11-16T00:00:00,21080052,John E. Vena,Susan E Steck,3975,4437
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Aiping  Bai,1855,1806
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Jacek  Bielawski,1855,1854
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Tatyana Ivan Gudz,1855,2234
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Samar M. Hammad,1855,2254
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Mirko  Hennig,1855,2294
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Yi-te  Hsu,1855,2335
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Jacqueline M. Kraveka,1855,2477
2010-11-16T00:00:00,21081756,Alicja  Bielawska,James Scott Norris,1855,2759
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Zdzislaw  Szulc,1855,3131
2010-11-16T00:00:00,21081756,Alicja  Bielawska,Venkatesh  Kota,1855,4156
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Aiping  Bai,3131,1806
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Jacek  Bielawski,3131,1854
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Alicja  Bielawska,3131,1855
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Besim  Ogretmen,3131,2772
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Salih  Gencer,3131,4129
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Wei  Sun,3131,4146
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Venkatesh  Kota,3131,4156
2010-11-16T00:00:00,21081756,Zdzislaw  Szulc,Joshua  Oaks,3131,4349
2010-11-16T00:00:00,21084274,Marina Yu Zemskova,Bo  Cen,2616,1866
2010-11-16T00:00:00,21084274,Marina Yu Zemskova,Michael Brian Lilly,2616,3497
2010-11-16T00:00:00,21084274,Marina Yu Zemskova,Sandeep  Mahajan,2616,4093
2010-11-17T00:00:00,21084436,Jennifer L. Harper,Michael Sissay Ashenafi,2271,1784
2010-11-17T00:00:00,21084436,Jennifer L. Harper,Megan K. Baker,2271,1813
2010-11-17T00:00:00,21084436,Jennifer L. Harper,Elizabeth Garrett Mayer,2271,2116
2010-11-17T00:00:00,21084436,Jennifer L. Harper,Joseph M. Jenrette,2271,2382
2010-11-17T00:00:00,21084436,Jennifer L. Harper,Kent Edward Armeson,2271,2424
2010-11-17T00:00:00,21084436,Anand K. Sharma,Betsy K. Davis,3007,2042
2010-11-17T00:00:00,21084436,Anand K. Sharma,Terrence A. Day,3007,2048
2010-11-17T00:00:00,21084436,Anand K. Sharma,Elizabeth Garrett Mayer,3007,2116
2010-11-17T00:00:00,21084436,Anand K. Sharma,Jyotika  Fernandes,3007,2152
2010-11-17T00:00:00,21084436,Anand K. Sharma,Marion B. Gillespie,3007,2203
2010-11-17T00:00:00,21084436,Anand K. Sharma,Amy Elizabeth Herrin Wahlquist,3007,2299
2010-11-17T00:00:00,21084436,Anand K. Sharma,Paul Edward O'brien,3007,2768
2010-11-17T00:00:00,21084436,Anand K. Sharma,Carol A. Sherman,3007,3016
2010-11-17T00:00:00,21084436,Anand K. Sharma,Keisuke  Shirai,3007,3017
2010-11-17T00:00:00,21084436,Anand K. Sharma,Robert K. Stuart,3007,3111
2010-11-17T00:00:00,21084436,Anand K. Sharma,Johnell O Brooks,3007,4595
2010-11-17T00:00:00,21084436,Carol A. Sherman,Anand K. Sharma,3016,3007
2010-11-17T00:00:00,21084436,Keisuke  Shirai,John  Lazarchick,3017,2520
2010-11-17T00:00:00,21084436,Keisuke  Shirai,Meenal  Mehrotra,3017,2649
2010-11-17T00:00:00,21084436,Keisuke  Shirai,Paul Edward O'brien,3017,2768
2010-11-17T00:00:00,21084436,Keisuke  Shirai,Anand K. Sharma,3017,3007
2010-11-17T00:00:00,21084436,Keisuke  Shirai,Carol A. Sherman,3017,3016
2010-11-17T00:00:00,21084436,Keisuke  Shirai,Ira R. Willner,3017,3279
2010-11-17T00:00:00,21093163,Gavin Yong Wang,Ellen C. Riemer,3241,2107
2010-11-17T00:00:00,21093163,Gavin Yong Wang,Bradley A. Schulte,3241,2980
2010-11-17T00:00:00,21093163,Gavin Yong Wang,Kenneth N. Vanek,3241,3204
2010-11-17T00:00:00,21093163,Gavin Yong Wang,Melissa Nicole Scheiber,3241,4099
2010-11-17T00:00:00,21093163,Melissa Nicole Scheiber,Stephen  Tomlinson,4099,3168
2010-11-17T00:00:00,21093163,Melissa Nicole Scheiber,Robert Craig Wilson,4099,3732
2010-11-17T00:00:00,21093163,Melissa Nicole Scheiber,Igor A. Luzinov,4099,4647
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Cheryl Patrice Lynch,2341,2014
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Jyotika  Fernandes,2341,2152
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Mulugeta Gebreselassie Gebregziabher,2341,2190
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Jeffrey E. Korte,2341,2469
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Jill G. Mauldin,2341,2610
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Ida J. Spruill,2341,3078
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Gabriel  Virella,2341,3218
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Maria F Lopes-virella,2341,3219
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Abeba Abraha Teklehaimanot,2341,4406
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,Caitlyn Nicole Ellerbe,2341,4412
2010-11-17T00:00:00,21156319,Kelly Jean Hunt,David M Neyens,2341,4512
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Susan J. Ackerman,2733,1735
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Munazza  Anis,2733,1768
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Abid  Irshad,2733,2351
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Richard L. Klein,2733,2449
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Aimee Louise Mcrae-clark,2733,2643
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Margaret Marie Moran-santa Maria,2733,2696
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Gabriel  Virella,2733,3218
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Maria F Lopes-virella,2733,3219
2010-11-17T00:00:00,21156319,Nathaniel Lee Baker,Erin A. Mcclure,2733,3836
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Samar M. Hammad,3219,2254
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Yan  Huang,3219,2336
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Kelly Jean Hunt,3219,2341
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Miran A. Jaffa,3219,2360
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Richard L. Klein,3219,2449
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Nathaniel Lee Baker,3219,2733
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Waleed  Twal,3219,3187
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Gabriel  Virella,3219,3218
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Charles Wayne Weart,3219,3252
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Devadoss J. Samuvel,3219,4130
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Kamala Prabha Sundararaj,3219,4388
2010-11-17T00:00:00,21156319,Maria F Lopes-virella,Joshua Matthew Rhett,3219,3924
2010-11-18T00:00:00,21083406,Janardan P. Pandey,Aryan  Namboodiri,2794,4108
2010-11-18T00:00:00,21087390,Sandip Madhavareddy Prasad,Stephen J. Savage,3748,2959
2010-11-18T00:00:00,21087390,Sandip Madhavareddy Prasad,Michaella Maloney Prasad,3748,3711
2010-11-18T00:00:00,21087412,Titte Rajagopal Srinivas,Maria Nieva Andrada Salazar,3764,3712
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,James C. Oates,2202,2766
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Pengfei  Li,2202,4119
2010-11-18T00:00:00,21087477,Gary S. Gilkeson,Erin L Collins,2202,4322
2010-11-18T00:00:00,21087477,Diane L. Kamen,Andrew Booth Lawson,2416,1729
2010-11-18T00:00:00,21087477,Diane L. Kamen,Hazel Lavelle Breland,2416,1894
2010-11-18T00:00:00,21087477,Diane L. Kamen,Gary S. Gilkeson,2416,2202
2010-11-18T00:00:00,21087477,Diane L. Kamen,Tamara Kristine Nowling,2416,2762
2010-11-18T00:00:00,21087477,Diane L. Kamen,James C. Oates,2416,2766
2010-11-18T00:00:00,21087477,Diane L. Kamen,Ida J. Spruill,2416,3078
2010-11-18T00:00:00,21087477,Diane L. Kamen,David O. Sword,2416,3130
2010-11-18T00:00:00,21087477,Diane L. Kamen,Paula Sofia Amaral Sal Ramos,2416,3527
2010-11-18T00:00:00,21087477,Diane L. Kamen,John E. Vena,2416,3975
2010-11-18T00:00:00,21087477,Tamara Kristine Nowling,Gary S. Gilkeson,2762,2202
2010-11-18T00:00:00,21087477,Tamara Kristine Nowling,Diane L. Kamen,2762,2416
2010-11-18T00:00:00,21087477,Tamara Kristine Nowling,Mara Lindsay Lennard Richard,2762,4084
2010-11-18T00:00:00,21087929,Deepak  Bastia,Bidyut K. Mohanty,1830,2688
2010-11-18T00:00:00,21087929,Bidyut K. Mohanty,Deepak  Bastia,2688,1830
2010-11-18T00:00:00,21087929,Bidyut K. Mohanty,Caroline  Westwater,2688,3263
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Samar M. Hammad,3219,2254
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Yan  Huang,3219,2336
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Kelly Jean Hunt,3219,2341
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Miran A. Jaffa,3219,2360
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Richard L. Klein,3219,2449
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Nathaniel Lee Baker,3219,2733
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Waleed  Twal,3219,3187
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Gabriel  Virella,3219,3218
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Charles Wayne Weart,3219,3252
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Devadoss J. Samuvel,3219,4130
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Kamala Prabha Sundararaj,3219,4388
2010-11-18T00:00:00,21262501,Maria F Lopes-virella,Joshua Matthew Rhett,3219,3924
2010-11-18T00:00:00,21344449,Zachary Michael Soler,Rodney J. Schlosser,3577,2970
2010-11-18T00:00:00,21344449,Zachary Michael Soler,Jennifer Konopa Mulligan,3577,3470
2010-11-20T00:00:00,21094955,Bruce I. Ovbiagele,Marc Ivor Chimowitz,3620,2663
2010-11-20T00:00:00,21094955,Bruce I. Ovbiagele,Robert Joseph Adams,3620,2894
2010-11-20T00:00:00,21094955,Bruce I. Ovbiagele,Steven A. Kautz,3620,3099
2010-11-20T00:00:00,21094955,Bruce I. Ovbiagele,Wu Wei  Feng,3620,3426
2010-11-20T00:00:00,21094955,Bruce I. Ovbiagele,Andrea D. Boan,3620,4002
2010-11-22T00:00:00,21090714,Jeffrey Nathan Anker,Frank  Alexis,4575,4529
2010-11-22T00:00:00,21090714,Jeffrey Nathan Anker,John D Desjardins,4575,4581
2010-11-22T00:00:00,21090714,Jeffrey Nathan Anker,Jian  He,4575,4584
2010-11-22T00:00:00,21090714,Jeffrey Nathan Anker,Kenneth A Christensen,4575,4612
2010-11-22T00:00:00,21090714,Jeffrey Nathan Anker,Shiou-jyh  Hwu,4575,4737
2010-11-22T00:00:00,21098276,Mark Philip Rubinstein,David J. Cole,2925,1999
2010-11-22T00:00:00,21098276,Mark Philip Rubinstein,Zihai  Li,2925,3326
2010-11-22T00:00:00,21139879,Kenneth Michael Cummings,Anthony J. Alberg,3469,1751
2010-11-22T00:00:00,21139879,Kenneth Michael Cummings,Matthew J. Carpenter,3469,1936
2010-11-22T00:00:00,21139879,Kenneth Michael Cummings,Graham Walter Warren,3469,3660
2010-11-22T00:00:00,21139879,Kenneth Michael Cummings,Luca  Paoletti,3469,3727
2010-11-23T00:00:00,21087711,Michael R. Gold,Salvatore  Chiaramida,2209,1971
2010-11-23T00:00:00,21087711,Michael R. Gold,Frank A. Cuoco,2209,2030
2010-11-23T00:00:00,21087711,Michael R. Gold,Valerian  Fernandes,2209,2151
2010-11-23T00:00:00,21087711,Michael R. Gold,Nancy Judson Finch,2209,2155
2010-11-23T00:00:00,21087711,Michael R. Gold,David  Gregg,2209,2226
2010-11-23T00:00:00,21087711,Michael R. Gold,Robert B. Leman,2209,2534
2010-11-23T00:00:00,21087711,Michael R. Gold,Rupak D. Mukherjee,2209,2720
2010-11-23T00:00:00,21087711,Michael R. Gold,Christopher D. Nielsen,2209,2750
2010-11-23T00:00:00,21087711,Michael R. Gold,John L. Sturdivant,2209,3112
2010-11-23T00:00:00,21087711,Michael R. Gold,Marian H. Taylor,2209,3140
2010-11-23T00:00:00,21087711,Michael R. Gold,John Marcus Wharton,2209,3264
2010-11-23T00:00:00,21087711,Michael R. Gold,Dannah W. Wray,2209,3295
2010-11-23T00:00:00,21087711,Michael R. Gold,Eva R. Serber,2209,3548
2010-11-23T00:00:00,21087711,Michael R. Gold,Anil B. Rajendra,2209,3796
2010-11-23T00:00:00,21091965,Frank A. Cuoco,Valerian  Fernandes,2030,2151
2010-11-23T00:00:00,21091965,Frank A. Cuoco,Michael R. Gold,2030,2209
2010-11-23T00:00:00,21091965,Frank A. Cuoco,Robert B. Leman,2030,2534
2010-11-23T00:00:00,21091965,Frank A. Cuoco,John L. Sturdivant,2030,3112
2010-11-23T00:00:00,21091965,Frank A. Cuoco,John Marcus Wharton,2030,3264
2010-11-23T00:00:00,21091965,Valerian  Fernandes,Frank A. Cuoco,2151,2030
2010-11-23T00:00:00,21091965,Valerian  Fernandes,Christopher D. Nielsen,2151,2750
2010-11-23T00:00:00,21091965,Valerian  Fernandes,John L. Sturdivant,2151,3112
2010-11-23T00:00:00,21091965,Michael R. Gold,Salvatore  Chiaramida,2209,1971
2010-11-23T00:00:00,21091965,Michael R. Gold,Frank A. Cuoco,2209,2030
2010-11-23T00:00:00,21091965,Michael R. Gold,Valerian  Fernandes,2209,2151
2010-11-23T00:00:00,21091965,Michael R. Gold,Nancy Judson Finch,2209,2155
2010-11-23T00:00:00,21091965,Michael R. Gold,David  Gregg,2209,2226
2010-11-23T00:00:00,21091965,Michael R. Gold,Robert B. Leman,2209,2534
2010-11-23T00:00:00,21091965,Michael R. Gold,Rupak D. Mukherjee,2209,2720
2010-11-23T00:00:00,21091965,Michael R. Gold,Christopher D. Nielsen,2209,2750
2010-11-23T00:00:00,21091965,Michael R. Gold,John L. Sturdivant,2209,3112
2010-11-23T00:00:00,21091965,Michael R. Gold,Marian H. Taylor,2209,3140
2010-11-23T00:00:00,21091965,Michael R. Gold,John Marcus Wharton,2209,3264
2010-11-23T00:00:00,21091965,Michael R. Gold,Dannah W. Wray,2209,3295
2010-11-23T00:00:00,21091965,Michael R. Gold,Eva R. Serber,2209,3548
2010-11-23T00:00:00,21091965,Michael R. Gold,Anil B. Rajendra,2209,3796
2010-11-23T00:00:00,21091965,Robert B. Leman,Frank A. Cuoco,2534,2030
2010-11-23T00:00:00,21091965,Robert B. Leman,Nancy Judson Finch,2534,2155
2010-11-23T00:00:00,21091965,Robert B. Leman,Michael R. Gold,2534,2209
2010-11-23T00:00:00,21091965,Robert B. Leman,David  Gregg,2534,2226
2010-11-23T00:00:00,21091965,Robert B. Leman,John L. Sturdivant,2534,3112
2010-11-23T00:00:00,21091965,Robert B. Leman,John Marcus Wharton,2534,3264
2010-11-23T00:00:00,21091965,Christopher D. Nielsen,Daniel H. Steinberg,2750,2064
2010-11-23T00:00:00,21091965,Christopher D. Nielsen,Valerian  Fernandes,2750,2151
2010-11-23T00:00:00,21091965,Christopher D. Nielsen,Terrence X. O'brien,2750,2769
2010-11-23T00:00:00,21091965,Christopher D. Nielsen,Eric R. Powers,2750,2832
2010-11-23T00:00:00,21091965,Christopher D. Nielsen,Thomas Mark Todoran,2750,3165
